,ticker,date,title,provider,neg,neu,pos,compound
229,TSLA,2015-04-03,Are You Ready For The US Lithium Ion Battery Boom  ,Jeb Handwerger,0.0,0.783,0.217,0.3612
230,TSLA,2015-04-06,Wall Street ends higher as weak data reduces rate hike worries ,Reuters,0.388,0.612,0.0,-0.6908
231,TSLA,2015-04-08,Tesla s new base Model S costs more  but adds features and power,Reuters,0.0,1.0,0.0,0.0
232,TSLA,2015-04-09,Tesla s Stock Jumps Following New Model S 70 Announcement,Carly Forster,0.0,1.0,0.0,0.0
233,TSLA,2015-04-13,World Markets Breaking Out  Signals Remain Strongly Bullish,David Tablish,0.0,0.769,0.231,0.2732
234,TSLA,2015-04-13,5 Stocks To Watch Today  DAR  JAH  EXPR  TSLA  CFX,Ryan Mallory,0.0,1.0,0.0,0.0
235,TSLA,2015-04-19,For short sellers in U S  stocks  the agony just piles on,Reuters,0.237,0.763,0.0,-0.4215
236,TSLA,2015-05-01,Tesla moves into batteries that store energy for homes  businesses,Reuters,0.0,0.811,0.189,0.2732
237,TSLA,2015-05-02,Tesla hunts for new revenue in home storage batteries,Reuters,0.0,1.0,0.0,0.0
238,TSLA,2015-05-03,Where Is Tesla Going To Get Lithium and Graphite For The  GigaFactory  ,Jeb Handwerger,0.0,1.0,0.0,0.0
239,TSLA,2015-05-03,Tesla Unveils Solar Energy Battery  Is It An Industry Gamechanger ,Zacks Investment Research,0.0,0.811,0.189,0.2732
240,TSLA,2015-05-04,Tesla faces competition for customers  subsidies,Reuters,0.0,1.0,0.0,0.0
241,TSLA,2015-05-06,Analysts Remain Positive On Tesla Motors Ahead of Earnings,Carly Forster,0.0,0.69,0.31,0.5574
242,TSLA,2015-05-06,Tesla quarterly revenues increase by 55  on a year over year basis,Investing.com,0.0,0.813,0.187,0.3182
243,TSLA,2015-05-10,3 Nevada Junior Miners Stocks To Watch ,Jeb Handwerger,0.0,1.0,0.0,0.0
244,TSLA,2015-05-13,McCain rejects Pentagon push for more Russian rocket engines,Reuters,0.286,0.714,0.0,-0.4939
245,TSLA,2015-05-17,S P 500  Chopped Into Another Marginal All Time High,Dr. Duru,0.0,1.0,0.0,0.0
246,TSLA,2015-05-18,Stifel Nicolaus Bullish On Tesla  Potential In Model X And Model 3,Sarah Roden,0.0,1.0,0.0,0.0
247,TSLA,2015-05-27,Blocked in China  Twitter still courts Chinese firms for ads,Reuters,0.189,0.811,0.0,-0.2732
248,TSLA,2015-06-01,Swing Trading Watch List  NFLX  TSLA  WLL  BIDU  MSFT,Ryan Mallory,0.0,1.0,0.0,0.0
249,TSLA,2015-06-01,Watch These Swing Trades,Ryan Mallory,0.0,1.0,0.0,0.0
250,TSLA,2015-06-03,Auto Industry Racing Ahead On Rising Sales,Zacks Investment Research,0.0,1.0,0.0,0.0
251,TSLA,2015-06-08,Analysts Remain Positive TSLA In Light of Model X And Powerwall,Carly Forster,0.0,0.714,0.286,0.5574
252,TSLA,2015-06-09,Tesla CFO Ahuja to retire  electric car maker sees growth spurt,Reuters,0.0,0.794,0.206,0.3818
253,TSLA,2015-06-16,GM uses old Volt batteries to power office building,Reuters,0.0,1.0,0.0,0.0
254,TSLA,2015-06-18,How Long Before Companies Find A Solution To Battery Life ,Nicholas Maithya,0.0,0.777,0.223,0.3182
255,TSLA,2015-06-25,U S  stocks fall despite surge among major Hospitals after ACA ruling,Investing.com,0.0,1.0,0.0,0.0
256,TSLA,2015-07-07,The future of travel  A glass tube called Hyperloop,Reuters,0.0,1.0,0.0,0.0
257,TSLA,2015-07-08,Tesla Motors  Neutral Stance,Petros Steriotis,0.0,1.0,0.0,0.0
258,TSLA,2015-07-08,Wall St  sharply lower on China fears  NYSE suffers outage,Reuters,0.536,0.464,0.0,-0.7964
259,TSLA,2015-07-16,Hunting For Value In European Stocks,Charles Sizemore,0.0,0.676,0.324,0.34
260,TSLA,2015-07-16,Scandal In Chile Threatens Lithium Supply,Wall Street Daily,0.579,0.421,0.0,-0.6705
261,TSLA,2015-07-17,Tesla adds new top and entry versions of Model S sedan,Reuters,0.0,0.833,0.167,0.2023
262,TSLA,2015-07-19,Everything s Going Electric,Epstein Research,0.0,1.0,0.0,0.0
263,TSLA,2015-07-21,Tesla skids after third downgrade in a month,Reuters,0.0,1.0,0.0,0.0
264,TSLA,2015-07-23,2 Formulas For Finding Explosive Stocks,Deron Wagner,0.0,1.0,0.0,0.0
265,TSLA,2015-07-27,General Electric aims big in energy storage after battery step back,Reuters,0.0,0.826,0.174,0.2732
266,TSLA,2015-07-29,Tesla offering  1 000 referral bounty on Model S sales,Reuters,0.0,1.0,0.0,0.0
267,TSLA,2015-07-29,Panasonic first quarter profit falls 7 percent as housing tech sales decline,Reuters,0.0,0.775,0.225,0.4404
268,TSLA,2015-08-05,Tesla stock falls on wider loss  CEO comments on cash need,Reuters,0.187,0.813,0.0,-0.3182
269,TSLA,2015-08-05,Tesla Set To Capture Giant Profits,Estimize,0.0,0.633,0.367,0.4404
270,TSLA,2015-08-06,GMCR After Hours Leaves Einhorn Unhappy,Tim Knight,0.359,0.641,0.0,-0.4215
271,TSLA,2015-08-06,Tesla says it sent update for security flaws found by hackers,Reuters,0.0,0.806,0.194,0.34
272,TSLA,2015-08-06,U S  Pre Market Top Movers of the Day   Keurig  Tesla  Mondelez,Investing.com,0.0,0.833,0.167,0.2023
273,TSLA,2015-08-06,5 Things to Watch This Morning,Investing.com,0.0,1.0,0.0,0.0
274,TSLA,2015-08-06,Tesla Earnings Inflict Potential Technical Damage,Mike Paulenoff,0.39,0.61,0.0,-0.4939
275,TSLA,2015-08-13,Musk to invest  20 million in Tesla s  500 million share sale,Reuters,0.0,0.82,0.18,0.296
276,TSLA,2015-08-13,Fundamental Review for 13 of August,ForexCorporate,0.0,1.0,0.0,0.0
277,TSLA,2015-08-14,Lithium Ion Battery Growth Boosts These Junior Miners ,Jeb Handwerger,0.0,0.55,0.45,0.5994
278,TSLA,2015-08-14,Tesla raises share offering to  642 5 million,Reuters,0.0,0.732,0.268,0.296
279,TSLA,2015-08-14,If Tech Stocks Slip Here  Watch Your Step,Chris Kimble,0.0,1.0,0.0,0.0
280,TSLA,2015-08-17,U S  stocks rally from morning losses  amid optimistic housing data ,Investing.com,0.225,0.583,0.192,-0.1027
281,TSLA,2015-08-17,The Most Innovative Companies In Renewable Energy,OilPrice.com,0.0,0.486,0.514,0.6478
282,TSLA,2015-08-25,Who Will Get Hurt From The Next Stock Market Crash  ,Fabius Maximus,0.433,0.567,0.0,-0.7269
283,TSLA,2015-09-01,Swing Trading Watch List  ANF  CREE  TPH  LEN  TSLA,Ryan Mallory,0.0,1.0,0.0,0.0
284,TSLA,2015-09-01,Swing Trades  ANF  CREE  TPH  LEN  TSLA,Ryan Mallory,0.0,1.0,0.0,0.0
285,TSLA,2015-09-02,Tesla Signature series Model X priced at  132 000 to  144 000 ,Reuters,0.0,1.0,0.0,0.0
286,TSLA,2015-09-03,Ex Tesla worker charged with posting confidential material on Web,Reuters,0.167,0.833,0.0,-0.2023
287,TSLA,2015-09-04,Toyota partners with Stanford  MIT on self driving car research,Reuters,0.0,1.0,0.0,0.0
288,TSLA,2015-09-04,Automakers  Google take different roads to automated cars,Reuters,0.0,1.0,0.0,0.0
289,TSLA,2015-09-08,Dajin Resources  Right Place  Time In Nevada s Lithium Hub,Peter Epstein,0.0,1.0,0.0,0.0
290,TSLA,2015-09-09,Mobileye shares fall as short seller Citron questions prospects,Reuters,0.0,0.614,0.386,0.5267
291,TSLA,2015-09-10,Honda gets California approval for self driving cars on roads,Reuters,0.0,0.744,0.256,0.4767
292,TSLA,2015-09-10,State owned China automaker teams with U S  electric car startup Atieva,Reuters,0.0,1.0,0.0,0.0
293,TSLA,2015-09-11,Major car makers agree to make automatic braking standard in U S,Reuters,0.0,0.783,0.217,0.3612
294,TSLA,2015-09-15,Swing Trades  TSLA  STRZA  RIG  ADBE  AN,Ryan Mallory,0.271,0.729,0.0,-0.3034
295,TSLA,2015-09-17,Pure Energy Minerals Drops Lithium Bombshell,Epstein Research,0.0,0.704,0.296,0.2732
296,TSLA,2015-09-18,Don t Buy Those Shares Of Tesla Yet ,My Trading Income,0.0,0.732,0.268,0.296
297,TSLA,2015-09-22,Uproar over Indian encryption law forces government to retreat,Reuters,0.0,0.816,0.184,0.2023
298,TSLA,2015-09-28,U S  regulator considers expanding Takata air bag recalls  Bloomberg,Reuters,0.0,1.0,0.0,0.0
299,TSLA,2015-09-29,The Stock Market Gives Us The 2 Classic Warnings,Fabius Maximus,0.239,0.761,0.0,-0.296
300,TSLA,2015-09-29,Big Auto look to tech companies to fix cars over the air,Reuters,0.0,1.0,0.0,0.0
301,TSLA,2015-09-30,Tesla delivers Model X electric SUV to take on luxury carmakers,Reuters,0.0,1.0,0.0,0.0
302,TSLA,2015-10-01,Times Change,Marvin Clark,0.0,1.0,0.0,0.0
303,TSLA,2015-10-06,Fuelling Tesla  Millennial  Mining Legend Join Forces In Lithium Play,Tommy Humphreys,0.0,0.635,0.365,0.5574
304,TSLA,2015-10-08,SpaceX raps ULA bid to get U S  waiver for Russian engines,Reuters,0.0,1.0,0.0,0.0
305,TSLA,2015-10-12,Commodity Currencies Soar As Equity Risk Aversion Fades,Dr. Duru,0.455,0.545,0.0,-0.6124
306,TSLA,2015-10-15,Tesla unveils autopilot system  but don t let go of the wheel,Reuters,0.0,1.0,0.0,0.0
307,TSLA,2015-10-16,Wal Mart s Recent Decline,Ben Reynolds,0.0,1.0,0.0,0.0
308,TSLA,2015-10-20,The Bloom s Off Elon s Rose,Tim Knight,0.0,1.0,0.0,0.0
309,TSLA,2015-10-23,Tesla CEO says negotiating with China on local production,Reuters,0.0,1.0,0.0,0.0
310,TSLA,2015-10-30,I m Still Bearish Tesla And Forget SolarCity,Tim Knight,0.275,0.725,0.0,-0.2263
311,TSLA,2015-11-01,Post Fed Momentum Quickly Stalls  Underlying Momentum Fades,Dr. Duru,0.0,1.0,0.0,0.0
312,TSLA,2015-11-03,Tesla Tonight  3 Things To Watch,Estimize,0.0,1.0,0.0,0.0
313,TSLA,2015-11-03,TSLA Sideways Outlook,Steve Walker,0.0,1.0,0.0,0.0
314,TSLA,2015-11-03,Tesla Expected To Widen Loss But Investors Focused On Unit Sales,International Business Times,0.117,0.641,0.242,0.4118
315,TSLA,2015-11-03,Top 5 Things to Know This Morning,Investing.com,0.0,0.735,0.265,0.2023
316,TSLA,2015-11-03,Tesla s bullish production outlook drives stock higher,Reuters,0.0,1.0,0.0,0.0
317,TSLA,2015-11-04,Another Day Of Great Action,Warren Bevan,0.0,0.494,0.506,0.6249
318,TSLA,2015-11-04,U S  stocks fall mildly  as Yellen places a Dec  rate hike on the table,Investing.com,0.0,1.0,0.0,0.0
319,TSLA,2015-11-10,Stock Market Momentum Waning  Waiting Game Continues,Dr. Duru,0.0,1.0,0.0,0.0
320,TSLA,2015-11-19,SolarCity CEO  Credit score requirement won t be cut for years,Reuters,0.136,0.455,0.409,0.6369
321,TSLA,2015-11-20,Tesla recalling 90 000 Model S sedans to check seat belts,Reuters,0.0,1.0,0.0,0.0
322,TSLA,2015-11-20,S P 500 scores best week in almost a year,Reuters,0.0,0.588,0.412,0.6369
323,TSLA,2015-11-23,Green car technologies collide in Los Angeles,Reuters,0.178,0.822,0.0,-0.0772
324,TSLA,2015-11-24,U S  delays  quiet car  rules for hybrids  electric cars,Reuters,0.0,1.0,0.0,0.0
325,TSLA,2015-11-30,Atlassian Corp  sets IPO price range  aims to raise  370 million,Reuters,0.0,1.0,0.0,0.0
326,TSLA,2015-12-03,Pure Energy Minerals  A Force To Be Reckoned With,Epstein Research,0.0,0.769,0.231,0.2732
327,TSLA,2015-12-03,Tesla sounds out lithium tie up with Chilean miner Codelco  newspaper,Reuters,0.0,1.0,0.0,0.0
328,TSLA,2015-12-03,Swing Trading Watch List  TSLA  STE  KMT  AGO  BX,Ryan Mallory,0.0,1.0,0.0,0.0
329,TSLA,2015-12-04,December Aluminum  Extrusion  Auto Markets Provide Hope,MetalMiner,0.0,0.674,0.326,0.4404
330,TSLA,2015-12-06,Recharge Your Portfolio,Wall Street Daily,0.0,1.0,0.0,0.0
331,TSLA,2015-12-07,Today s Trading Plan  The Snap Back,Ryan Mallory,0.0,1.0,0.0,0.0
332,TSLA,2015-12-09,Tesla says Australian utility Origin to market solar battery,Reuters,0.0,1.0,0.0,0.0
333,TSLA,2015-12-10,Chinese backed electric car venture to build first plant in Nevada,Reuters,0.0,0.901,0.099,0.0258
334,TSLA,2015-12-10,Business software maker Atlassian s shares soar in market debut,Reuters,0.0,0.784,0.216,0.296
335,TSLA,2015-12-10,In smog choked China  drivers check out electric cars,Reuters,0.431,0.569,0.0,-0.6486
336,TSLA,2015-12-10,Ford investing in ride hailing services  expanding electric vehicles,Reuters,0.0,1.0,0.0,0.0
337,TSLA,2015-12-15,Ford gets California approval for testing self driving cars on roads,Reuters,0.0,0.763,0.237,0.4767
338,TSLA,2015-12-16,Citron calls Mobileye  short of the year  2016   shares fall,Reuters,0.0,0.804,0.196,0.296
339,TSLA,2015-12-18,Volkswagen creates U S  diesel emissions claims program,Reuters,0.0,0.704,0.296,0.2732
340,TSLA,2015-12-20,SpaceX delays launch and landing test of Falcon 9 rocket,Reuters,0.0,1.0,0.0,0.0
341,TSLA,2015-12-22,SpaceX Falcon rocket nails safe landing in pivotal space feat,Reuters,0.0,0.756,0.244,0.4404
342,TSLA,2015-12-31,2015 Year In Review  Investing com Comics Edition,Investing.com,0.0,1.0,0.0,0.0
343,TSLA,2016-01-05,Faraday unveils concept electric race car  can it catch Tesla ,Reuters,0.0,1.0,0.0,0.0
344,TSLA,2016-01-06,GM says will not use  over the air  upgrades on safety systems,Reuters,0.0,0.797,0.203,0.4215
345,TSLA,2016-01-07,Renault Nissan alliance plans self driving cars over next four years,Reuters,0.0,1.0,0.0,0.0
346,TSLA,2016-01-10,Tesla curbs autopilot feature  but Musk says better than human driver,Reuters,0.0,0.722,0.278,0.5927
347,TSLA,2016-01-10,Tesla s Triangle Dilemma  TSLA ,Ryan Mallory,0.362,0.638,0.0,-0.1779
348,TSLA,2016-01-11,Detroit s auto industry is changed  but not as Washington planned,Reuters,0.0,1.0,0.0,0.0
349,TSLA,2016-01-11,Carmakers  rush to put latest tech in lower priced models,Reuters,0.196,0.804,0.0,-0.296
350,TSLA,2016-01-11,Looking For Trading Opportunities Even As Oversold Conditions Deepen,Dr. Duru,0.0,0.755,0.245,0.3818
351,TSLA,2016-01-12,Google will add more partners for self driving cars  exec,Reuters,0.0,1.0,0.0,0.0
352,TSLA,2016-01-15,Automakers vow to boost car safety in U S  government pact ,Reuters,0.0,0.56,0.44,0.6705
353,TSLA,2016-01-20,Electric vehicle sales fall far short of Obama goal  ,Reuters,0.0,1.0,0.0,0.0
354,TSLA,2016-01-26,Will Tesla Impress In 2016 ,InvestCorrectly,0.0,0.58,0.42,0.4404
355,TSLA,2016-01-26,Swing Trading Watch List  IBB  TSLA  BIDU  ABBV  NEE,Ryan Mallory,0.0,1.0,0.0,0.0
356,TSLA,2016-01-26,Swing Trades  IBB TSLA BIDU ABBV NEE,Ryan Mallory,0.0,1.0,0.0,0.0
357,TSLA,2016-02-04,Tesla Breaking 5 Year Support,Chris Kimble,0.0,0.526,0.474,0.4019
358,TSLA,2016-02-04,Futures Guide Thursday Higher,The Night Owl Trader,0.0,1.0,0.0,0.0
359,TSLA,2016-02-08,While Tech Stocks Continue To Fall  Broader Market Holds Strong,Dr. Duru,0.0,0.732,0.268,0.5106
360,TSLA,2016-02-08,Now it is Tesla s turn to confront the bears,Reuters,0.175,0.825,0.0,-0.1779
361,TSLA,2016-02-10,Tesla Is Primed For Weak Q4 Earnings  Here s What To Watch,Estimize,0.225,0.775,0.0,-0.4404
362,TSLA,2016-02-10,Tesla expects to become profitable in 2016  shares rise,Reuters,0.0,0.579,0.421,0.6249
363,TSLA,2016-02-10,Top 5 things to watch today ,Investing.com,0.0,0.69,0.31,0.2023
364,TSLA,2016-02-10,Top 5 Things to Know In the Market on Wednesday,Investing.com,0.0,0.816,0.184,0.2023
365,TSLA,2016-02-11,Elon Musk s vision is not for the faint of heart,Reuters,0.0,0.818,0.182,0.25
366,TSLA,2016-02-12,Yet Another Oversold Period Pulls Trading Action Downward,Dr. Duru,0.0,1.0,0.0,0.0
367,TSLA,2016-02-17,Pay Attention To These Clean Energy And Tech Companies,Jeb Handwerger,0.115,0.492,0.393,0.5267
368,TSLA,2016-02-17,3 Ways To Play The Price Of Oil,Steve Wain,0.0,0.714,0.286,0.34
369,TSLA,2016-02-28,Musk s SpaceX rocket launch canceled at final countdown,Reuters,0.0,1.0,0.0,0.0
370,TSLA,2016-03-01,U S  stocks open March with 2  rally  as Dow surges 348 points,Investing.com,0.0,1.0,0.0,0.0
371,TSLA,2016-03-02,Pressure builds against short sellers targeting Tesla,Reuters,0.268,0.732,0.0,-0.296
372,TSLA,2016-03-03,U S  stocks tick up in last session before key February jobs report,Investing.com,0.0,1.0,0.0,0.0
373,TSLA,2016-03-04,SolarCity Sees Big Gains,Joshua Rodriguez,0.0,0.556,0.444,0.34
374,TSLA,2016-03-07, Tesla Motors  TSLA  Will Drop Hard,Gareth Soloway,0.467,0.533,0.0,-0.3612
375,TSLA,2016-03-09,Virginia auto dealer group sues Tesla to stop second store in state,Reuters,0.167,0.833,0.0,-0.296
376,TSLA,2016-03-10,Is There Enough Lithium  Graphite To Meet Demand ,Jeb Handwerger,0.176,0.824,0.0,-0.128
377,TSLA,2016-03-10,Tesla says will  vigorously defend  plan for second Virginia dealer,Reuters,0.0,0.857,0.143,0.128
378,TSLA,2016-03-17,Swing Trading Watch List  AZPN  BKD  BX  TSLA  BK,Ryan Mallory,0.0,1.0,0.0,0.0
379,TSLA,2016-03-18,TSLA Hits Major Level ,Gareth Soloway,0.0,1.0,0.0,0.0
380,TSLA,2016-03-20,Interview Of TSX V Market Veteran And Lithium Sector Bull  Ron Loewen,Epstein Research,0.0,1.0,0.0,0.0
381,TSLA,2016-03-24,Market Momentum Winding Down,Dr. Duru,0.0,1.0,0.0,0.0
382,TSLA,2016-03-24,Dollar Strengthens As Crude Slips Over 2 ,Warrior Trading,0.346,0.374,0.28,-0.1779
383,TSLA,2016-03-25,Tesla  TSLA  Stock  Here s Why It s Gaining,Modest Money,0.0,0.682,0.318,0.4215
384,TSLA,2016-03-29,Where Cash Is King  2 Good Bets In The Gaming Sector,Scott Fearon,0.0,0.756,0.244,0.4404
385,TSLA,2016-03-30,Is Tesla s Big Day Finally Here ,Clement Thibault/Investing.com ,0.0,1.0,0.0,0.0
386,TSLA,2016-03-31,U S  stocks mixed as Dow  S P 500 post second straight positive quarter,Investing.com,0.0,0.593,0.407,0.6705
387,TSLA,2016-04-03,Tesla is about to face the biggest challenge in its history,Business Insider,0.0,0.885,0.115,0.0772
388,TSLA,2016-04-03,Tesla says Model 3 orders top  10 billion in first 36 hours,Reuters,0.0,0.847,0.153,0.2023
389,TSLA,2016-04-03,3 Major Averages Recover From Inter Quarter Drop By Quarter s End,Marvin Clark,0.189,0.811,0.0,-0.2732
390,TSLA,2016-04-04,Tesla  Serious Long Term Resistance Levels Ahead,Petros Steriotis,0.178,0.822,0.0,-0.0772
391,TSLA,2016-04-04,Stocks Build Gains On Some Solid Manufacturing Data,Marvin Clark,0.0,0.6,0.4,0.4588
392,TSLA,2016-04-04,Wall Street slips after hawkish Fed remarks  oil down in choppy trade,Investing.com,0.0,1.0,0.0,0.0
393,TSLA,2016-04-04,Wall Street points to higher open with oil  Fed speakers in focus,Investing.com,0.0,1.0,0.0,0.0
394,TSLA,2016-04-05,Nevada Energy Metals Likes Lithium,Epstein Research,0.0,0.38,0.62,0.5994
395,TSLA,2016-04-05,Nothing To See  Just Another 8  Bounce,Blaine Rollins,0.0,1.0,0.0,0.0
396,TSLA,2016-04-05,France s Royal offers nuclear plant site for Tesla factory,Reuters,0.0,1.0,0.0,0.0
397,TSLA,2016-04-05,U S  stocks fall sharply  amid weak global economic growth outlook,Investing.com,0.232,0.56,0.208,-0.0772
398,TSLA,2016-04-06,SPY Uptrend Channel Has To Hold Now,Warren Bevan,0.0,1.0,0.0,0.0
399,TSLA,2016-04-07,European stocks open higher  eyes on ECB minutes  Dax up 0 64 ,Investing.com,0.0,1.0,0.0,0.0
400,TSLA,2016-04-07,Volvo plans to test up to 100 self driving cars in China experiment,Reuters,0.0,1.0,0.0,0.0
401,TSLA,2016-04-07,Tesla s Model 3 sedan gets over 325 000 reservations,Reuters,0.0,1.0,0.0,0.0
402,TSLA,2016-04-08,Stocks Look To Be Rolling Over,Warren Bevan,0.0,1.0,0.0,0.0
403,TSLA,2016-04-11,Tesla to recall 2 700 Model X SUVs over seat issue,Reuters,0.0,1.0,0.0,0.0
404,TSLA,2016-04-15,SPY May Change Direction Soon,Warren Bevan,0.0,1.0,0.0,0.0
405,TSLA,2016-04-15,Fiat Chrysler CEO says can build Tesla Model 3 rival if makes business sense,Reuters,0.0,1.0,0.0,0.0
406,TSLA,2016-04-18,5 Swing Trades To Watch  TSLA  ADSK  NWL  RAX  NCLH,Ryan Mallory,0.0,1.0,0.0,0.0
407,TSLA,2016-04-18,Stocks Poised For More Upside,Warren Bevan,0.0,0.667,0.333,0.25
408,TSLA,2016-04-19,A Pretty Quiet Stock Market Day,Warren Bevan,0.0,0.556,0.444,0.4939
409,TSLA,2016-04-20,China s LeEco unveils all electric concept car with sights set on industry leaders,Reuters,0.0,1.0,0.0,0.0
410,TSLA,2016-04-21,Tesla CEO Musk  almost 400 000 orders received for new Model 3,Reuters,0.0,1.0,0.0,0.0
411,TSLA,2016-04-21,More Solid Action From Stocks,Warren Bevan,0.0,0.679,0.321,0.2247
412,TSLA,2016-04-22,Look Mao  no hands  China s roadmap to self driving cars,Reuters,0.196,0.804,0.0,-0.296
413,TSLA,2016-04-24,Gold Silver Manipulation  The Foul Smell Of Desperation,David I. Kranzler,0.464,0.536,0.0,-0.6369
414,TSLA,2016-04-24,NVDA  Potential New High Dip Play,Stock Option Assassin,0.0,0.676,0.324,0.34
415,TSLA,2016-04-25,TSLA  Still Positive  But Some Consolidation Is Needed,Petros Steriotis,0.0,0.753,0.247,0.3182
416,TSLA,2016-04-27,High warranty costs reflect Tesla s struggle with quality,Reuters,0.247,0.753,0.0,-0.3182
417,TSLA,2016-04-27,SpaceX targets 2018 for first Mars mission,Reuters,0.0,1.0,0.0,0.0
418,TSLA,2016-04-27,SpaceX breaks Boeing Lockheed monopoly on military space launches,Reuters,0.0,1.0,0.0,0.0
419,TSLA,2016-05-01,Auto Stocks Reporting Q1 Earnings This Week  TSLA  CMI  DLPH,Zacks Investment Research,0.0,1.0,0.0,0.0
420,TSLA,2016-05-02,Will Tesla  TSLA  Incur A Loss Again This Earnings Season ,Zacks Investment Research,0.223,0.777,0.0,-0.3182
421,TSLA,2016-05-02,Tesla Earnings Preview Live Stream,Zacks Investment Research,0.0,1.0,0.0,0.0
422,TSLA,2016-05-03,Tesla  TSLA  Earnings Preview  What Investors Need To Know ,Zacks Investment Research,0.0,1.0,0.0,0.0
423,TSLA,2016-05-03,Tencent venture poaches Google talent as Chinese tech firms pile into autos,Reuters,0.0,0.797,0.203,0.4215
424,TSLA,2016-05-03,Wall Street values Tesla Motors at  620 000 per car,Reuters,0.0,0.769,0.231,0.4019
425,TSLA,2016-05-04,Q1 Earnings Season Rolls  Em Out Fast  TSLA  WFM  FOXA   FIT,Zacks Investment Research,0.0,0.756,0.244,0.4995
